link,imgs,title,description,latitude,longitude,address,animal_type,status
https://pet911.ru/moskovskaya-oblast/lost/dog/rl925275,"['https://cdn.pet911.ru/1731008703672d18bf8373e1.95393353_img_4520.webp', 'https://cdn.pet911.ru/1731008703672d18bf7eee38.68347984_img_4511.webp']","Пропала собака в Балашихе, Московская обл.","Собака метис кавказца, убежал с участка из соседнего СНТ, пол дня гулял в ЖК Измайловский лес. Сам черный с коричневым подпалом. На шее ошейник без адресника. Очень добрый и ласковый. Предположительно жители ЖК вызвали на него отлов.",55.7997662,37.9373707,"Балашиха, Московская область",Собака,Пропала
https://pet911.ru/korolev/found/dog/rf925213,"['https://cdn.pet911.ru/1730997939672ceeb3236fa6.90634982_1000007627.webp', 'https://cdn.pet911.ru/1730997938672ceeb2196b60.97630242_1000007628.webp', 'https://cdn.pet911.ru/1730997939672ceeb3873d39.04826379_1000007630.webp', 'https://cdn.pet911.ru/1730997937672ceeb1b8b3d7.80933894_1000007629.webp']","Найдена собака, Коммунальная ул., Королёв","Видно что домашний , чистый когти подстрижены.",55.916684450625546,37.85005158580171,"Коммунальная улица, Королёв",Собака,Найдена
https://pet911.ru/lost/dog/rl925215,['https://cdn.pet911.ru/1730997998672ceeee3b6774.63295165_img_1229.webp'],"Пропала собака, Щербинка, ул. Брусилова","Москва и Мо, Щербинка, Захарьино 06.11.24 убежала собака от испуга на прогулке в лесу. Может быть в соседних деревнях и населенных пунктах (Захарьино, Астра, Борисовка, Бутово) Черный окрас, длинная шерсть. Убежала с поводком черно-синего цвета и в фиолетовом ошейнике (всё как на фото). Очень пуглива, не зовите и не идите за ней. Если подойдет, можно наступить на поводок Если встретите или увидите звоните: +7(903)546-9288 +7(963)716-0398",55.501012181926775,37.57924303170311,"улица Брусилова, район Щербинка",Собака,Пропала
https://pet911.ru/moskva/lost/dog/rl925056,['https://cdn.pet911.ru/1730964055672c6a578c2409.67789388_img20230801wa0003.webp'],"Пропала собака, Садовая-Триумфальная, Москва","Девочка, примерно 5 лет, белая с коричнево-черными пятнами, потерялась 06.11.2024 вечером с 21:00 до 00:00, Тверской район, хозяин не может вспомнить где точно и когда",55.7720742,37.60342365,"Садовая-Триумфальная улица, Москва",Собака,Пропала
https://pet911.ru/balashikha/lost/dog/rl925035,['https://cdn.pet911.ru/1730957188672c4f84d9cf56.84703398_screenshot_20241107082545_gallery.webp'],"Пропала собака на ул. Малашка, Балашиха","Пропала собака, кобель, рыжий, небольшой, смесь лабрадора с ретривером. Вырвался с ошейника и побежал за другой собакой. Были еще таких 2 случая, но возврващялся, а в этот раз нет. Пропал 6 ноября в 5 часов вечера. На шее синий ошейник",55.8393878,37.958089,"улица Малашка, Балашиха",Собака,Пропала
https://pet911.ru/lost/dog/rl925029,"['https://cdn.pet911.ru/1730956192672c4ba05cefd8.69730312_img_8986.webp', 'https://cdn.pet911.ru/1730956197672c4ba54c6de2.83364046_img_8686.webp', 'https://cdn.pet911.ru/1730956195672c4ba30ebd78.66151612_5bc5167ca04e4dd6961355f3c0ce1b97.webp']","Пропала собака у ТЦ Хайвей, Милицейский","Пес, светлого окраса, пушистый, чуть выше колена. Был в наморднике и шлейке. Убежал с Милицейского за бездомной собакой. Последний раз видели у ТЦ Хайвей, больше информации не было",55.5002911,37.5723402,"Симферопольское шоссе, Милицейский посёлок",Собака,Пропала
https://pet911.ru/zvenigorod/lost/dog/rl925024,"['https://cdn.pet911.ru/1730954460672c44dc42c7c7.20695953_1000035875.webp', 'https://cdn.pet911.ru/1730954458672c44dab5f728.04243734_1000035874.webp']","Пропала собака, Некрасова 29, Звенигород","Мальчик, 5 лет",55.73559025,36.86091239369867,"улица Некрасова, 29, Звенигород",Собака,Пропала
https://pet911.ru/moskva/found/cat/rf924983,"['https://cdn.pet911.ru/1730925177672bd279a01c00.08671184_img_0703.webp', 'https://cdn.pet911.ru/1730925178672bd27a175fb4.55478831_img_0704.webp']","Найдена кошка, Электролитный проезд","Бенгальский, возраст около года, не кастрирован",55.6717866,37.6088042,"Электролитный проезд, Москва",Кошка,Найдена
https://pet911.ru/motyakovo/lost/dog/rl924970,"['https://cdn.pet911.ru/1730922206672bc6dedc68d5.60232899_img_3980.webp', 'https://cdn.pet911.ru/1730922205672bc6dda6f4d3.34337306_img_2839.webp', 'https://cdn.pet911.ru/1730922146672bc6a2be2180.50359506_img_2767.webp', 'https://cdn.pet911.ru/1730922207672bc6df964c10.66601799_img_0869.webp']","Пропала собака, Мотяково, 46К-5012","Вышел гулять один рано утром и не вернулся. Пожалуйста, любая информация будет очень ценная для нас! Нашедшему вознаграждение!!",55.7000746,37.9963344,"46К-5012, Мотяково",Собака,Пропала
https://pet911.ru/moskva/found/cat/rl924896,['https://cdn.pet911.ru/1730903348672b7d340bf641.15367839_2024110616.webp'],Кошка найдена: Новохохловская 23 с3,"Серый кот, зеленые глаза, белые носочки",55.726680900000005,37.71398844287056,"Новохохловская улица, 23 с3, Москва",Кошка,Найдена
https://pet911.ru/moskva/found/dog/rf924860,"['https://cdn.pet911.ru/1730895389672b5e1d1944c1.70004513_photo_20241106_151605.webp', 'https://cdn.pet911.ru/1730895388672b5e1c101298.19735930_photo_20241106_151610.webp', 'https://cdn.pet911.ru/1730895388672b5e1c0b7546.88097127_photo_20241106_151609.webp', 'https://cdn.pet911.ru/1730895389672b5e1d79e191.12954724_photo_20241106_151606.webp']","Собака найдена: Усиевича, 10А, Москва","В подъезд дома забежал песик, явно домашний",55.8055156,37.52897448583524,"улица Усиевича, 10А, Москва",Собака,Найдена
https://pet911.ru/pervomayskoye/found/dog/rf924849,"['https://cdn.pet911.ru/1730892127672b515f073a65.63004825_img20241106wa0014.webp', 'https://cdn.pet911.ru/1730892140672b516c852660.87934615_img_20241106_115535.webp', 'https://cdn.pet911.ru/1730892139672b516b8bf2d4.42839102_img_20241106_115536.webp', 'https://cdn.pet911.ru/1730892126672b515eaf6306.27482679_img20241106wa0015.webp', 'https://cdn.pet911.ru/1730892141672b516da4df73.65197315_img_20241106_115448.webp', 'https://cdn.pet911.ru/1730892141672b516d950932.64538438_img_20241106_115441.webp']","Собака найдена: ул. Рабочая, Первомайское","Добрый день! Кто потерял? Мальчик. Возле ЖК Первомайское, Москва. Возле кафе Grig (возле ул. Центральная, Рабочая). Возле остановки, где 304к, 422 и другие. Чёрный с сединой цвета. Как бы серый. Стриженый",52.6014895,85.2518755,"Рабочая улица, Первомайское",Собака,Найдена
https://pet911.ru/moskva/lost/dog/rl924825,['https://cdn.pet911.ru/1730885489672b37715de743.38590405_3dffe18b348548af91411d25f018d344.webp'],Пропала собака на ул. 800-летия Москвы,девочка 3 года. Добрая. Ситуация убежала без поводка. Порода метис курцхаар,55.8799375,37.5575925,"улица 800-летия Москвы, Москва",Собака,Пропала
https://pet911.ru/moskva/lost/dog/rl924821,['https://cdn.pet911.ru/1730884889672b3519479682.42884905_3dffe18b348548af91411d25f018d344.webp'],"Пропала собака, Дубнинская ул. 32 к7",девочка 3 года. Добрая. Ситуация убежала без поводка. Порода метис курцхаар,55.88345265,37.56048078423545,"Дубнинская улица, 32 к7, Москва",Собака,Пропала
https://pet911.ru/pushkino/found/cat/rf925587,"['https://cdn.pet911.ru/1731088620672e50ec450d21.85966659_ttie9vrn3xu.webp', 'https://cdn.pet911.ru/1731088607672e50df142380.88116672_knqj4bye2ne.webp']","Кот найден на Оранжерейной, 2, Пушкино",Пришел потеряшка Вислоухий кот Нашли на Оранжерейной Задние лапки как-будто покусанные Пока под нашим присмотром Хозяину потеряшки звонить по этому номеру: +7 (977) 656-16-60,56.00854295,37.8403716,"Оранжерейная улица, 2, Пушкино",Кошка,Найдена
